18:49:03.600 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:49:03.661 INFO  ExecHelper - Result: 0
18:49:03.723 INFO  ReductionDriver - Starting reduction for variant_050
18:49:03.727 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step_release/variant_050.comp reduction_results/intel_iris_xe_graphics/syn_lock_step_release/variant_050/variant_050.json
18:49:03.729 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:49:03.729 INFO  ExecHelper - Result: 127
18:49:03.729 INFO  CustomFileJudge - Custom file judge result: 127
18:49:03.729 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:49:03.730 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step_release/variant_050.comp reduction_results/intel_iris_xe_graphics/syn_lock_step_release/variant_050/variant_050.json
18:49:03.731 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:49:03.732 INFO  ExecHelper - Result: 127
18:49:03.732 INFO  CustomFileJudge - Custom file judge result: 127
18:49:03.732 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:49:03.733 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step_release/variant_050.comp reduction_results/intel_iris_xe_graphics/syn_lock_step_release/variant_050/variant_050.json
18:49:03.734 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:49:03.734 INFO  ExecHelper - Result: 127
18:49:03.734 INFO  CustomFileJudge - Custom file judge result: 127
18:49:03.734 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:49:03.735 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step_release/variant_050.comp reduction_results/intel_iris_xe_graphics/syn_lock_step_release/variant_050/variant_050.json
18:49:03.736 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:49:03.737 INFO  ExecHelper - Result: 127
18:49:03.737 INFO  CustomFileJudge - Custom file judge result: 127
18:49:03.737 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:49:03.737 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step_release/variant_050.comp reduction_results/intel_iris_xe_graphics/syn_lock_step_release/variant_050/variant_050.json
18:49:03.739 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:49:03.739 INFO  ExecHelper - Result: 127
18:49:03.739 INFO  CustomFileJudge - Custom file judge result: 127
18:49:03.739 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:49:03.739 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_lock_step_release/variant_050.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_lock_step_release/variant_050 /opt/reduce/intel_iris_xe_graphics/syn_lock_step_release/variant_050.comp
