19:13:03.272 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:13:03.321 INFO  ExecHelper - Result: 0
19:13:03.379 INFO  ReductionDriver - Starting reduction for variant_608
19:13:03.384 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_608.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_608/variant_608.json
19:13:03.385 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:13:03.386 INFO  ExecHelper - Result: 127
19:13:03.386 INFO  CustomFileJudge - Custom file judge result: 127
19:13:03.386 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:13:03.386 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_608.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_608/variant_608.json
19:13:03.387 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:13:03.388 INFO  ExecHelper - Result: 127
19:13:03.388 INFO  CustomFileJudge - Custom file judge result: 127
19:13:03.388 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:13:03.389 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_608.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_608/variant_608.json
19:13:03.389 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:13:03.390 INFO  ExecHelper - Result: 127
19:13:03.390 INFO  CustomFileJudge - Custom file judge result: 127
19:13:03.390 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:13:03.391 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_608.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_608/variant_608.json
19:13:03.391 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:13:03.392 INFO  ExecHelper - Result: 127
19:13:03.392 INFO  CustomFileJudge - Custom file judge result: 127
19:13:03.392 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:13:03.392 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_608.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_608/variant_608.json
19:13:03.393 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:13:03.394 INFO  ExecHelper - Result: 127
19:13:03.394 INFO  CustomFileJudge - Custom file judge result: 127
19:13:03.394 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:13:03.394 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_608.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_608 /opt/reduce/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_608.comp
