19:23:47.989 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:23:48.063 INFO  ExecHelper - Result: 0
19:23:48.549 INFO  ReductionDriver - Starting reduction for variant_118
19:23:48.565 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_relax/variant_118.comp reduction_results/rtx_4070/syn_branch_syn_relax/variant_118/variant_118.json
19:23:48.567 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:23:48.567 INFO  ExecHelper - Result: 127
19:23:48.567 INFO  CustomFileJudge - Custom file judge result: 127
19:23:48.567 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:23:48.573 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_relax/variant_118.comp reduction_results/rtx_4070/syn_branch_syn_relax/variant_118/variant_118.json
19:23:48.574 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:23:48.574 INFO  ExecHelper - Result: 127
19:23:48.574 INFO  CustomFileJudge - Custom file judge result: 127
19:23:48.574 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:23:48.580 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_relax/variant_118.comp reduction_results/rtx_4070/syn_branch_syn_relax/variant_118/variant_118.json
19:23:48.581 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:23:48.581 INFO  ExecHelper - Result: 127
19:23:48.581 INFO  CustomFileJudge - Custom file judge result: 127
19:23:48.581 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:23:48.586 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_relax/variant_118.comp reduction_results/rtx_4070/syn_branch_syn_relax/variant_118/variant_118.json
19:23:48.587 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:23:48.587 INFO  ExecHelper - Result: 127
19:23:48.587 INFO  CustomFileJudge - Custom file judge result: 127
19:23:48.587 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:23:48.592 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_relax/variant_118.comp reduction_results/rtx_4070/syn_branch_syn_relax/variant_118/variant_118.json
19:23:48.593 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:23:48.593 INFO  ExecHelper - Result: 127
19:23:48.593 INFO  CustomFileJudge - Custom file judge result: 127
19:23:48.593 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:23:48.593 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/rtx_4070/syn_branch_syn_relax/variant_118.json interestingness_test --output reduction_results/rtx_4070/syn_branch_syn_relax/variant_118 /opt/reduce/rtx_4070/syn_branch_syn_relax/variant_118.comp
