18:42:37.565 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:42:37.656 INFO  ExecHelper - Result: 0
18:42:38.083 INFO  ReductionDriver - Starting reduction for variant_123
18:42:38.104 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_subgroup_op_release/variant_123.comp reduction_results/cezanne_radeon_vega/syn_subgroup_op_release/variant_123/variant_123.json
18:42:38.105 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:42:38.106 INFO  ExecHelper - Result: 127
18:42:38.106 INFO  CustomFileJudge - Custom file judge result: 127
18:42:38.106 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:42:38.110 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_subgroup_op_release/variant_123.comp reduction_results/cezanne_radeon_vega/syn_subgroup_op_release/variant_123/variant_123.json
18:42:38.111 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:42:38.111 INFO  ExecHelper - Result: 127
18:42:38.111 INFO  CustomFileJudge - Custom file judge result: 127
18:42:38.111 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:42:38.115 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_subgroup_op_release/variant_123.comp reduction_results/cezanne_radeon_vega/syn_subgroup_op_release/variant_123/variant_123.json
18:42:38.116 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:42:38.116 INFO  ExecHelper - Result: 127
18:42:38.116 INFO  CustomFileJudge - Custom file judge result: 127
18:42:38.116 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:42:38.123 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_subgroup_op_release/variant_123.comp reduction_results/cezanne_radeon_vega/syn_subgroup_op_release/variant_123/variant_123.json
18:42:38.124 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:42:38.124 INFO  ExecHelper - Result: 127
18:42:38.124 INFO  CustomFileJudge - Custom file judge result: 127
18:42:38.124 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:42:38.127 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_subgroup_op_release/variant_123.comp reduction_results/cezanne_radeon_vega/syn_subgroup_op_release/variant_123/variant_123.json
18:42:38.128 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:42:38.128 INFO  ExecHelper - Result: 127
18:42:38.128 INFO  CustomFileJudge - Custom file judge result: 127
18:42:38.128 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:42:38.128 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/cezanne_radeon_vega/syn_subgroup_op_release/variant_123.json interestingness_test --output reduction_results/cezanne_radeon_vega/syn_subgroup_op_release/variant_123 /opt/reduce/cezanne_radeon_vega/syn_subgroup_op_release/variant_123.comp
