19:24:46.155 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:24:46.310 INFO  ExecHelper - Result: 0
19:24:46.751 INFO  ReductionDriver - Starting reduction for variant_074
19:24:46.764 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_lock_step/variant_074.comp reduction_results/rtx_4070/syn_lock_step/variant_074/variant_074.json
19:24:46.766 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:24:46.766 INFO  ExecHelper - Result: 127
19:24:46.766 INFO  CustomFileJudge - Custom file judge result: 127
19:24:46.766 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:24:46.770 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_lock_step/variant_074.comp reduction_results/rtx_4070/syn_lock_step/variant_074/variant_074.json
19:24:46.772 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:24:46.772 INFO  ExecHelper - Result: 127
19:24:46.772 INFO  CustomFileJudge - Custom file judge result: 127
19:24:46.772 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:24:46.775 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_lock_step/variant_074.comp reduction_results/rtx_4070/syn_lock_step/variant_074/variant_074.json
19:24:46.777 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:24:46.777 INFO  ExecHelper - Result: 127
19:24:46.777 INFO  CustomFileJudge - Custom file judge result: 127
19:24:46.777 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:24:46.781 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_lock_step/variant_074.comp reduction_results/rtx_4070/syn_lock_step/variant_074/variant_074.json
19:24:46.782 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:24:46.782 INFO  ExecHelper - Result: 127
19:24:46.783 INFO  CustomFileJudge - Custom file judge result: 127
19:24:46.783 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:24:46.786 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_lock_step/variant_074.comp reduction_results/rtx_4070/syn_lock_step/variant_074/variant_074.json
19:24:46.787 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:24:46.787 INFO  ExecHelper - Result: 127
19:24:46.787 INFO  CustomFileJudge - Custom file judge result: 127
19:24:46.787 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:24:46.787 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/rtx_4070/syn_lock_step/variant_074.json interestingness_test --output reduction_results/rtx_4070/syn_lock_step/variant_074 /opt/reduce/rtx_4070/syn_lock_step/variant_074.comp
