19:39:55.441 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:39:55.489 INFO  ExecHelper - Result: 0
19:39:55.567 INFO  ReductionDriver - Starting reduction for variant_972
19:39:55.576 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge/variant_972.comp reduction_results/rtx_4070/syn_memory_converge/variant_972/variant_972.json
19:39:55.578 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:39:55.578 INFO  ExecHelper - Result: 127
19:39:55.578 INFO  CustomFileJudge - Custom file judge result: 127
19:39:55.578 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:39:55.581 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge/variant_972.comp reduction_results/rtx_4070/syn_memory_converge/variant_972/variant_972.json
19:39:55.582 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:39:55.582 INFO  ExecHelper - Result: 127
19:39:55.582 INFO  CustomFileJudge - Custom file judge result: 127
19:39:55.582 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:39:55.584 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge/variant_972.comp reduction_results/rtx_4070/syn_memory_converge/variant_972/variant_972.json
19:39:55.585 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:39:55.585 INFO  ExecHelper - Result: 127
19:39:55.585 INFO  CustomFileJudge - Custom file judge result: 127
19:39:55.585 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:39:55.587 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge/variant_972.comp reduction_results/rtx_4070/syn_memory_converge/variant_972/variant_972.json
19:39:55.588 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:39:55.588 INFO  ExecHelper - Result: 127
19:39:55.588 INFO  CustomFileJudge - Custom file judge result: 127
19:39:55.588 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:39:55.590 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge/variant_972.comp reduction_results/rtx_4070/syn_memory_converge/variant_972/variant_972.json
19:39:55.591 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:39:55.591 INFO  ExecHelper - Result: 127
19:39:55.591 INFO  CustomFileJudge - Custom file judge result: 127
19:39:55.591 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:39:55.592 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/rtx_4070/syn_memory_converge/variant_972.json interestingness_test --output reduction_results/rtx_4070/syn_memory_converge/variant_972 /opt/reduce/rtx_4070/syn_memory_converge/variant_972.comp
