18:48:29.452 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:48:29.499 INFO  ExecHelper - Result: 0
18:48:29.559 INFO  ReductionDriver - Starting reduction for variant_556
18:48:29.563 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step_relax/variant_556.comp reduction_results/intel_iris_xe_graphics/syn_lock_step_relax/variant_556/variant_556.json
18:48:29.565 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:48:29.565 INFO  ExecHelper - Result: 127
18:48:29.565 INFO  CustomFileJudge - Custom file judge result: 127
18:48:29.565 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:48:29.566 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step_relax/variant_556.comp reduction_results/intel_iris_xe_graphics/syn_lock_step_relax/variant_556/variant_556.json
18:48:29.567 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:48:29.568 INFO  ExecHelper - Result: 127
18:48:29.568 INFO  CustomFileJudge - Custom file judge result: 127
18:48:29.568 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:48:29.568 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step_relax/variant_556.comp reduction_results/intel_iris_xe_graphics/syn_lock_step_relax/variant_556/variant_556.json
18:48:29.569 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:48:29.570 INFO  ExecHelper - Result: 127
18:48:29.570 INFO  CustomFileJudge - Custom file judge result: 127
18:48:29.570 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:48:29.570 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step_relax/variant_556.comp reduction_results/intel_iris_xe_graphics/syn_lock_step_relax/variant_556/variant_556.json
18:48:29.571 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:48:29.571 INFO  ExecHelper - Result: 127
18:48:29.572 INFO  CustomFileJudge - Custom file judge result: 127
18:48:29.572 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:48:29.572 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step_relax/variant_556.comp reduction_results/intel_iris_xe_graphics/syn_lock_step_relax/variant_556/variant_556.json
18:48:29.573 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:48:29.574 INFO  ExecHelper - Result: 127
18:48:29.574 INFO  CustomFileJudge - Custom file judge result: 127
18:48:29.574 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:48:29.574 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_lock_step_relax/variant_556.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_lock_step_relax/variant_556 /opt/reduce/intel_iris_xe_graphics/syn_lock_step_relax/variant_556.comp
