19:55:28.972 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:55:29.080 INFO  ExecHelper - Result: 0
19:55:29.716 INFO  ReductionDriver - Starting reduction for variant_561
19:55:29.731 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_subgroup_op/variant_561.comp reduction_results/rtx_4070/syn_subgroup_op/variant_561/variant_561.json
19:55:29.732 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:55:29.732 INFO  ExecHelper - Result: 127
19:55:29.732 INFO  CustomFileJudge - Custom file judge result: 127
19:55:29.732 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:55:29.738 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_subgroup_op/variant_561.comp reduction_results/rtx_4070/syn_subgroup_op/variant_561/variant_561.json
19:55:29.739 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:55:29.740 INFO  ExecHelper - Result: 127
19:55:29.740 INFO  CustomFileJudge - Custom file judge result: 127
19:55:29.740 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:55:29.746 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_subgroup_op/variant_561.comp reduction_results/rtx_4070/syn_subgroup_op/variant_561/variant_561.json
19:55:29.748 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:55:29.748 INFO  ExecHelper - Result: 127
19:55:29.748 INFO  CustomFileJudge - Custom file judge result: 127
19:55:29.748 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:55:29.754 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_subgroup_op/variant_561.comp reduction_results/rtx_4070/syn_subgroup_op/variant_561/variant_561.json
19:55:29.757 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:55:29.757 INFO  ExecHelper - Result: 127
19:55:29.757 INFO  CustomFileJudge - Custom file judge result: 127
19:55:29.757 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:55:29.768 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_subgroup_op/variant_561.comp reduction_results/rtx_4070/syn_subgroup_op/variant_561/variant_561.json
19:55:29.769 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:55:29.769 INFO  ExecHelper - Result: 127
19:55:29.769 INFO  CustomFileJudge - Custom file judge result: 127
19:55:29.769 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:55:29.769 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/rtx_4070/syn_subgroup_op/variant_561.json interestingness_test --output reduction_results/rtx_4070/syn_subgroup_op/variant_561 /opt/reduce/rtx_4070/syn_subgroup_op/variant_561.comp
