19:24:39.608 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:24:39.698 INFO  ExecHelper - Result: 0
19:24:40.375 INFO  ReductionDriver - Starting reduction for variant_866
19:24:40.390 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_release/variant_866.comp reduction_results/rtx_4070/syn_branch_syn_release/variant_866/variant_866.json
19:24:40.392 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:24:40.392 INFO  ExecHelper - Result: 127
19:24:40.392 INFO  CustomFileJudge - Custom file judge result: 127
19:24:40.392 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:24:40.398 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_release/variant_866.comp reduction_results/rtx_4070/syn_branch_syn_release/variant_866/variant_866.json
19:24:40.400 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:24:40.400 INFO  ExecHelper - Result: 127
19:24:40.400 INFO  CustomFileJudge - Custom file judge result: 127
19:24:40.400 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:24:40.406 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_release/variant_866.comp reduction_results/rtx_4070/syn_branch_syn_release/variant_866/variant_866.json
19:24:40.408 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:24:40.408 INFO  ExecHelper - Result: 127
19:24:40.408 INFO  CustomFileJudge - Custom file judge result: 127
19:24:40.408 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:24:40.414 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_release/variant_866.comp reduction_results/rtx_4070/syn_branch_syn_release/variant_866/variant_866.json
19:24:40.415 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:24:40.416 INFO  ExecHelper - Result: 127
19:24:40.416 INFO  CustomFileJudge - Custom file judge result: 127
19:24:40.416 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:24:40.421 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_release/variant_866.comp reduction_results/rtx_4070/syn_branch_syn_release/variant_866/variant_866.json
19:24:40.422 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:24:40.422 INFO  ExecHelper - Result: 127
19:24:40.422 INFO  CustomFileJudge - Custom file judge result: 127
19:24:40.422 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:24:40.422 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/rtx_4070/syn_branch_syn_release/variant_866.json interestingness_test --output reduction_results/rtx_4070/syn_branch_syn_release/variant_866 /opt/reduce/rtx_4070/syn_branch_syn_release/variant_866.comp
