18:43:35.993 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:43:36.157 INFO  ExecHelper - Result: 0
18:43:37.074 INFO  ReductionDriver - Starting reduction for variant_201
18:43:37.093 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn/variant_201.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn/variant_201/variant_201.json
18:43:37.096 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:43:37.096 INFO  ExecHelper - Result: 127
18:43:37.096 INFO  CustomFileJudge - Custom file judge result: 127
18:43:37.096 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:43:37.105 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn/variant_201.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn/variant_201/variant_201.json
18:43:37.106 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:43:37.106 INFO  ExecHelper - Result: 127
18:43:37.106 INFO  CustomFileJudge - Custom file judge result: 127
18:43:37.106 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:43:37.114 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn/variant_201.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn/variant_201/variant_201.json
18:43:37.116 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:43:37.116 INFO  ExecHelper - Result: 127
18:43:37.116 INFO  CustomFileJudge - Custom file judge result: 127
18:43:37.116 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:43:37.123 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn/variant_201.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn/variant_201/variant_201.json
18:43:37.124 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:43:37.125 INFO  ExecHelper - Result: 127
18:43:37.125 INFO  CustomFileJudge - Custom file judge result: 127
18:43:37.125 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:43:37.132 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn/variant_201.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn/variant_201/variant_201.json
18:43:37.133 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:43:37.133 INFO  ExecHelper - Result: 127
18:43:37.133 INFO  CustomFileJudge - Custom file judge result: 127
18:43:37.133 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:43:37.133 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_branch_syn/variant_201.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_branch_syn/variant_201 /opt/reduce/intel_iris_xe_graphics/syn_branch_syn/variant_201.comp
