19:19:43.290 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:19:43.337 INFO  ExecHelper - Result: 0
19:19:43.393 INFO  ReductionDriver - Starting reduction for variant_485
19:19:43.398 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_485.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_485/variant_485.json
19:19:43.399 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:19:43.400 INFO  ExecHelper - Result: 127
19:19:43.400 INFO  CustomFileJudge - Custom file judge result: 127
19:19:43.400 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:19:43.401 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_485.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_485/variant_485.json
19:19:43.402 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:19:43.402 INFO  ExecHelper - Result: 127
19:19:43.402 INFO  CustomFileJudge - Custom file judge result: 127
19:19:43.402 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:19:43.403 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_485.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_485/variant_485.json
19:19:43.404 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:19:43.404 INFO  ExecHelper - Result: 127
19:19:43.404 INFO  CustomFileJudge - Custom file judge result: 127
19:19:43.404 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:19:43.405 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_485.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_485/variant_485.json
19:19:43.406 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:19:43.406 INFO  ExecHelper - Result: 127
19:19:43.406 INFO  CustomFileJudge - Custom file judge result: 127
19:19:43.406 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:19:43.408 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_485.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_485/variant_485.json
19:19:43.409 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:19:43.409 INFO  ExecHelper - Result: 127
19:19:43.409 INFO  CustomFileJudge - Custom file judge result: 127
19:19:43.409 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:19:43.409 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_485.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_485 /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_485.comp
