18:47:45.539 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:47:45.631 INFO  ExecHelper - Result: 0
18:47:46.532 INFO  ReductionDriver - Starting reduction for variant_770
18:47:46.569 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step/variant_770.comp reduction_results/intel_iris_xe_graphics/syn_lock_step/variant_770/variant_770.json
18:47:46.571 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:47:46.572 INFO  ExecHelper - Result: 127
18:47:46.572 INFO  CustomFileJudge - Custom file judge result: 127
18:47:46.572 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:47:46.604 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step/variant_770.comp reduction_results/intel_iris_xe_graphics/syn_lock_step/variant_770/variant_770.json
18:47:46.606 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:47:46.606 INFO  ExecHelper - Result: 127
18:47:46.606 INFO  CustomFileJudge - Custom file judge result: 127
18:47:46.606 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:47:46.629 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step/variant_770.comp reduction_results/intel_iris_xe_graphics/syn_lock_step/variant_770/variant_770.json
18:47:46.630 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:47:46.630 INFO  ExecHelper - Result: 127
18:47:46.630 INFO  CustomFileJudge - Custom file judge result: 127
18:47:46.630 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:47:46.652 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step/variant_770.comp reduction_results/intel_iris_xe_graphics/syn_lock_step/variant_770/variant_770.json
18:47:46.654 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:47:46.654 INFO  ExecHelper - Result: 127
18:47:46.654 INFO  CustomFileJudge - Custom file judge result: 127
18:47:46.654 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:47:46.675 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step/variant_770.comp reduction_results/intel_iris_xe_graphics/syn_lock_step/variant_770/variant_770.json
18:47:46.677 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:47:46.677 INFO  ExecHelper - Result: 127
18:47:46.677 INFO  CustomFileJudge - Custom file judge result: 127
18:47:46.677 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:47:46.677 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_lock_step/variant_770.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_lock_step/variant_770 /opt/reduce/intel_iris_xe_graphics/syn_lock_step/variant_770.comp
