18:46:03.147 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:46:03.208 INFO  ExecHelper - Result: 0
18:46:03.513 INFO  ReductionDriver - Starting reduction for variant_244
18:46:03.624 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_release/variant_244.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_release/variant_244/variant_244.json
18:46:03.626 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:46:03.626 INFO  ExecHelper - Result: 127
18:46:03.627 INFO  CustomFileJudge - Custom file judge result: 127
18:46:03.627 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:46:03.717 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_release/variant_244.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_release/variant_244/variant_244.json
18:46:03.719 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:46:03.719 INFO  ExecHelper - Result: 127
18:46:03.719 INFO  CustomFileJudge - Custom file judge result: 127
18:46:03.719 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:46:03.802 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_release/variant_244.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_release/variant_244/variant_244.json
18:46:03.804 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:46:03.804 INFO  ExecHelper - Result: 127
18:46:03.804 INFO  CustomFileJudge - Custom file judge result: 127
18:46:03.804 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:46:03.886 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_release/variant_244.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_release/variant_244/variant_244.json
18:46:03.888 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:46:03.888 INFO  ExecHelper - Result: 127
18:46:03.888 INFO  CustomFileJudge - Custom file judge result: 127
18:46:03.888 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:46:03.970 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_release/variant_244.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_release/variant_244/variant_244.json
18:46:03.972 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:46:03.972 INFO  ExecHelper - Result: 127
18:46:03.972 INFO  CustomFileJudge - Custom file judge result: 127
18:46:03.972 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:46:03.972 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_release/variant_244.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_branch_syn_release/variant_244 /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_release/variant_244.comp
