19:24:24.715 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:24:24.878 INFO  ExecHelper - Result: 0
19:24:25.602 INFO  ReductionDriver - Starting reduction for variant_215
19:24:25.621 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_release/variant_215.comp reduction_results/rtx_4070/syn_branch_syn_release/variant_215/variant_215.json
19:24:25.623 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:24:25.623 INFO  ExecHelper - Result: 127
19:24:25.623 INFO  CustomFileJudge - Custom file judge result: 127
19:24:25.623 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:24:25.644 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_release/variant_215.comp reduction_results/rtx_4070/syn_branch_syn_release/variant_215/variant_215.json
19:24:25.646 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:24:25.646 INFO  ExecHelper - Result: 127
19:24:25.646 INFO  CustomFileJudge - Custom file judge result: 127
19:24:25.646 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:24:25.660 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_release/variant_215.comp reduction_results/rtx_4070/syn_branch_syn_release/variant_215/variant_215.json
19:24:25.661 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:24:25.661 INFO  ExecHelper - Result: 127
19:24:25.661 INFO  CustomFileJudge - Custom file judge result: 127
19:24:25.661 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:24:25.672 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_release/variant_215.comp reduction_results/rtx_4070/syn_branch_syn_release/variant_215/variant_215.json
19:24:25.673 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:24:25.673 INFO  ExecHelper - Result: 127
19:24:25.673 INFO  CustomFileJudge - Custom file judge result: 127
19:24:25.674 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:24:25.684 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_release/variant_215.comp reduction_results/rtx_4070/syn_branch_syn_release/variant_215/variant_215.json
19:24:25.686 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:24:25.686 INFO  ExecHelper - Result: 127
19:24:25.686 INFO  CustomFileJudge - Custom file judge result: 127
19:24:25.686 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:24:25.686 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/rtx_4070/syn_branch_syn_release/variant_215.json interestingness_test --output reduction_results/rtx_4070/syn_branch_syn_release/variant_215 /opt/reduce/rtx_4070/syn_branch_syn_release/variant_215.comp
