19:00:54.271 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:00:54.344 INFO  ExecHelper - Result: 0
19:00:54.737 INFO  ReductionDriver - Starting reduction for variant_766
19:00:54.753 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge/variant_766.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge/variant_766/variant_766.json
19:00:54.755 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:00:54.755 INFO  ExecHelper - Result: 127
19:00:54.755 INFO  CustomFileJudge - Custom file judge result: 127
19:00:54.755 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:00:54.761 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge/variant_766.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge/variant_766/variant_766.json
19:00:54.762 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:00:54.763 INFO  ExecHelper - Result: 127
19:00:54.763 INFO  CustomFileJudge - Custom file judge result: 127
19:00:54.763 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:00:54.768 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge/variant_766.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge/variant_766/variant_766.json
19:00:54.769 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:00:54.769 INFO  ExecHelper - Result: 127
19:00:54.769 INFO  CustomFileJudge - Custom file judge result: 127
19:00:54.769 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:00:54.775 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge/variant_766.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge/variant_766/variant_766.json
19:00:54.775 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:00:54.776 INFO  ExecHelper - Result: 127
19:00:54.776 INFO  CustomFileJudge - Custom file judge result: 127
19:00:54.776 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:00:54.782 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge/variant_766.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge/variant_766/variant_766.json
19:00:54.783 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:00:54.783 INFO  ExecHelper - Result: 127
19:00:54.783 INFO  CustomFileJudge - Custom file judge result: 127
19:00:54.783 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:00:54.783 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_memory_converge/variant_766.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_memory_converge/variant_766 /opt/reduce/intel_iris_xe_graphics/syn_memory_converge/variant_766.comp
