18:45:46.500 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:45:46.603 INFO  ExecHelper - Result: 0
18:45:47.756 INFO  ReductionDriver - Starting reduction for variant_934
18:45:47.777 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_relax/variant_934.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_relax/variant_934/variant_934.json
18:45:47.779 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:45:47.779 INFO  ExecHelper - Result: 127
18:45:47.779 INFO  CustomFileJudge - Custom file judge result: 127
18:45:47.779 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:45:47.788 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_relax/variant_934.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_relax/variant_934/variant_934.json
18:45:47.789 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:45:47.789 INFO  ExecHelper - Result: 127
18:45:47.789 INFO  CustomFileJudge - Custom file judge result: 127
18:45:47.789 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:45:47.797 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_relax/variant_934.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_relax/variant_934/variant_934.json
18:45:47.798 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:45:47.798 INFO  ExecHelper - Result: 127
18:45:47.799 INFO  CustomFileJudge - Custom file judge result: 127
18:45:47.799 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:45:47.806 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_relax/variant_934.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_relax/variant_934/variant_934.json
18:45:47.807 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:45:47.807 INFO  ExecHelper - Result: 127
18:45:47.807 INFO  CustomFileJudge - Custom file judge result: 127
18:45:47.807 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:45:47.814 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_relax/variant_934.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_relax/variant_934/variant_934.json
18:45:47.815 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:45:47.815 INFO  ExecHelper - Result: 127
18:45:47.815 INFO  CustomFileJudge - Custom file judge result: 127
18:45:47.815 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:45:47.815 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_relax/variant_934.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_branch_syn_relax/variant_934 /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_relax/variant_934.comp
