19:37:17.178 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:37:17.226 INFO  ExecHelper - Result: 0
19:37:17.284 INFO  ReductionDriver - Starting reduction for variant_784
19:37:17.289 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge/variant_784.comp reduction_results/rtx_4070/syn_memory_converge/variant_784/variant_784.json
19:37:17.290 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:37:17.291 INFO  ExecHelper - Result: 127
19:37:17.291 INFO  CustomFileJudge - Custom file judge result: 127
19:37:17.291 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:37:17.291 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge/variant_784.comp reduction_results/rtx_4070/syn_memory_converge/variant_784/variant_784.json
19:37:17.292 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:37:17.293 INFO  ExecHelper - Result: 127
19:37:17.293 INFO  CustomFileJudge - Custom file judge result: 127
19:37:17.293 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:37:17.294 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge/variant_784.comp reduction_results/rtx_4070/syn_memory_converge/variant_784/variant_784.json
19:37:17.295 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:37:17.295 INFO  ExecHelper - Result: 127
19:37:17.295 INFO  CustomFileJudge - Custom file judge result: 127
19:37:17.295 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:37:17.296 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge/variant_784.comp reduction_results/rtx_4070/syn_memory_converge/variant_784/variant_784.json
19:37:17.297 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:37:17.297 INFO  ExecHelper - Result: 127
19:37:17.297 INFO  CustomFileJudge - Custom file judge result: 127
19:37:17.297 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:37:17.298 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge/variant_784.comp reduction_results/rtx_4070/syn_memory_converge/variant_784/variant_784.json
19:37:17.299 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:37:17.299 INFO  ExecHelper - Result: 127
19:37:17.299 INFO  CustomFileJudge - Custom file judge result: 127
19:37:17.299 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:37:17.299 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/rtx_4070/syn_memory_converge/variant_784.json interestingness_test --output reduction_results/rtx_4070/syn_memory_converge/variant_784 /opt/reduce/rtx_4070/syn_memory_converge/variant_784.comp
