18:54:05.456 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:54:05.505 INFO  ExecHelper - Result: 0
18:54:05.564 INFO  ReductionDriver - Starting reduction for variant_285
18:54:05.569 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge/variant_285.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge/variant_285/variant_285.json
18:54:05.571 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:54:05.571 INFO  ExecHelper - Result: 127
18:54:05.571 INFO  CustomFileJudge - Custom file judge result: 127
18:54:05.571 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:54:05.572 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge/variant_285.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge/variant_285/variant_285.json
18:54:05.573 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:54:05.573 INFO  ExecHelper - Result: 127
18:54:05.573 INFO  CustomFileJudge - Custom file judge result: 127
18:54:05.573 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:54:05.574 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge/variant_285.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge/variant_285/variant_285.json
18:54:05.575 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:54:05.575 INFO  ExecHelper - Result: 127
18:54:05.575 INFO  CustomFileJudge - Custom file judge result: 127
18:54:05.575 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:54:05.576 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge/variant_285.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge/variant_285/variant_285.json
18:54:05.577 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:54:05.577 INFO  ExecHelper - Result: 127
18:54:05.577 INFO  CustomFileJudge - Custom file judge result: 127
18:54:05.577 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:54:05.578 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge/variant_285.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge/variant_285/variant_285.json
18:54:05.579 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:54:05.579 INFO  ExecHelper - Result: 127
18:54:05.579 INFO  CustomFileJudge - Custom file judge result: 127
18:54:05.579 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:54:05.579 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_memory_converge/variant_285.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_memory_converge/variant_285 /opt/reduce/intel_iris_xe_graphics/syn_memory_converge/variant_285.comp
