18:26:35.913 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:26:35.960 INFO  ExecHelper - Result: 0
18:26:36.039 INFO  ReductionDriver - Starting reduction for variant_953
18:26:36.051 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge/variant_953.comp reduction_results/cezanne_radeon_vega/syn_memory_converge/variant_953/variant_953.json
18:26:36.053 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:26:36.054 INFO  ExecHelper - Result: 127
18:26:36.054 INFO  CustomFileJudge - Custom file judge result: 127
18:26:36.054 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:26:36.056 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge/variant_953.comp reduction_results/cezanne_radeon_vega/syn_memory_converge/variant_953/variant_953.json
18:26:36.057 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:26:36.057 INFO  ExecHelper - Result: 127
18:26:36.057 INFO  CustomFileJudge - Custom file judge result: 127
18:26:36.057 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:26:36.059 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge/variant_953.comp reduction_results/cezanne_radeon_vega/syn_memory_converge/variant_953/variant_953.json
18:26:36.060 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:26:36.060 INFO  ExecHelper - Result: 127
18:26:36.060 INFO  CustomFileJudge - Custom file judge result: 127
18:26:36.060 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:26:36.062 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge/variant_953.comp reduction_results/cezanne_radeon_vega/syn_memory_converge/variant_953/variant_953.json
18:26:36.063 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:26:36.063 INFO  ExecHelper - Result: 127
18:26:36.063 INFO  CustomFileJudge - Custom file judge result: 127
18:26:36.063 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:26:36.065 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge/variant_953.comp reduction_results/cezanne_radeon_vega/syn_memory_converge/variant_953/variant_953.json
18:26:36.066 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:26:36.066 INFO  ExecHelper - Result: 127
18:26:36.066 INFO  CustomFileJudge - Custom file judge result: 127
18:26:36.066 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:26:36.066 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/cezanne_radeon_vega/syn_memory_converge/variant_953.json interestingness_test --output reduction_results/cezanne_radeon_vega/syn_memory_converge/variant_953 /opt/reduce/cezanne_radeon_vega/syn_memory_converge/variant_953.comp
