18:44:26.489 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:44:26.636 INFO  ExecHelper - Result: 0
18:44:27.881 INFO  ReductionDriver - Starting reduction for variant_790
18:44:27.902 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn/variant_790.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn/variant_790/variant_790.json
18:44:27.904 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:44:27.904 INFO  ExecHelper - Result: 127
18:44:27.904 INFO  CustomFileJudge - Custom file judge result: 127
18:44:27.904 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:44:27.915 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn/variant_790.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn/variant_790/variant_790.json
18:44:27.916 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:44:27.916 INFO  ExecHelper - Result: 127
18:44:27.916 INFO  CustomFileJudge - Custom file judge result: 127
18:44:27.916 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:44:27.926 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn/variant_790.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn/variant_790/variant_790.json
18:44:27.927 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:44:27.927 INFO  ExecHelper - Result: 127
18:44:27.927 INFO  CustomFileJudge - Custom file judge result: 127
18:44:27.927 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:44:27.937 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn/variant_790.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn/variant_790/variant_790.json
18:44:27.938 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:44:27.938 INFO  ExecHelper - Result: 127
18:44:27.938 INFO  CustomFileJudge - Custom file judge result: 127
18:44:27.938 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:44:27.947 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn/variant_790.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn/variant_790/variant_790.json
18:44:27.948 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:44:27.948 INFO  ExecHelper - Result: 127
18:44:27.948 INFO  CustomFileJudge - Custom file judge result: 127
18:44:27.948 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:44:27.948 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_branch_syn/variant_790.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_branch_syn/variant_790 /opt/reduce/intel_iris_xe_graphics/syn_branch_syn/variant_790.comp
