19:19:45.916 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:19:45.983 INFO  ExecHelper - Result: 0
19:19:46.744 INFO  ReductionDriver - Starting reduction for variant_537
19:19:46.763 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_537.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_537/variant_537.json
19:19:46.765 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:19:46.765 INFO  ExecHelper - Result: 127
19:19:46.765 INFO  CustomFileJudge - Custom file judge result: 127
19:19:46.765 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:19:46.775 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_537.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_537/variant_537.json
19:19:46.777 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:19:46.777 INFO  ExecHelper - Result: 127
19:19:46.777 INFO  CustomFileJudge - Custom file judge result: 127
19:19:46.777 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:19:46.788 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_537.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_537/variant_537.json
19:19:46.789 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:19:46.790 INFO  ExecHelper - Result: 127
19:19:46.790 INFO  CustomFileJudge - Custom file judge result: 127
19:19:46.790 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:19:46.798 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_537.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_537/variant_537.json
19:19:46.799 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:19:46.799 INFO  ExecHelper - Result: 127
19:19:46.799 INFO  CustomFileJudge - Custom file judge result: 127
19:19:46.799 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:19:46.806 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_537.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_537/variant_537.json
19:19:46.807 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:19:46.807 INFO  ExecHelper - Result: 127
19:19:46.807 INFO  CustomFileJudge - Custom file judge result: 127
19:19:46.807 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:19:46.807 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_537.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_537 /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_537.comp
