19:21:19.256 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:21:19.327 INFO  ExecHelper - Result: 0
19:21:19.983 INFO  ReductionDriver - Starting reduction for variant_935
19:21:20.003 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op_relax/variant_935.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op_relax/variant_935/variant_935.json
19:21:20.005 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:21:20.005 INFO  ExecHelper - Result: 127
19:21:20.005 INFO  CustomFileJudge - Custom file judge result: 127
19:21:20.005 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:21:20.015 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op_relax/variant_935.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op_relax/variant_935/variant_935.json
19:21:20.017 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:21:20.017 INFO  ExecHelper - Result: 127
19:21:20.017 INFO  CustomFileJudge - Custom file judge result: 127
19:21:20.017 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:21:20.025 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op_relax/variant_935.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op_relax/variant_935/variant_935.json
19:21:20.027 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:21:20.027 INFO  ExecHelper - Result: 127
19:21:20.027 INFO  CustomFileJudge - Custom file judge result: 127
19:21:20.027 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:21:20.035 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op_relax/variant_935.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op_relax/variant_935/variant_935.json
19:21:20.036 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:21:20.036 INFO  ExecHelper - Result: 127
19:21:20.036 INFO  CustomFileJudge - Custom file judge result: 127
19:21:20.036 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:21:20.044 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op_relax/variant_935.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op_relax/variant_935/variant_935.json
19:21:20.060 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:21:20.061 INFO  ExecHelper - Result: 127
19:21:20.061 INFO  CustomFileJudge - Custom file judge result: 127
19:21:20.061 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:21:20.061 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op_relax/variant_935.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_subgroup_op_relax/variant_935 /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op_relax/variant_935.comp
