18:29:40.202 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:29:40.251 INFO  ExecHelper - Result: 0
18:29:40.308 INFO  ReductionDriver - Starting reduction for variant_176
18:29:40.312 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge_atomic/variant_176.comp reduction_results/cezanne_radeon_vega/syn_memory_converge_atomic/variant_176/variant_176.json
18:29:40.313 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:29:40.314 INFO  ExecHelper - Result: 127
18:29:40.314 INFO  CustomFileJudge - Custom file judge result: 127
18:29:40.314 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:29:40.315 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge_atomic/variant_176.comp reduction_results/cezanne_radeon_vega/syn_memory_converge_atomic/variant_176/variant_176.json
18:29:40.316 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:29:40.316 INFO  ExecHelper - Result: 127
18:29:40.316 INFO  CustomFileJudge - Custom file judge result: 127
18:29:40.316 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:29:40.317 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge_atomic/variant_176.comp reduction_results/cezanne_radeon_vega/syn_memory_converge_atomic/variant_176/variant_176.json
18:29:40.318 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:29:40.318 INFO  ExecHelper - Result: 127
18:29:40.318 INFO  CustomFileJudge - Custom file judge result: 127
18:29:40.318 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:29:40.319 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge_atomic/variant_176.comp reduction_results/cezanne_radeon_vega/syn_memory_converge_atomic/variant_176/variant_176.json
18:29:40.320 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:29:40.320 INFO  ExecHelper - Result: 127
18:29:40.320 INFO  CustomFileJudge - Custom file judge result: 127
18:29:40.320 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:29:40.321 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge_atomic/variant_176.comp reduction_results/cezanne_radeon_vega/syn_memory_converge_atomic/variant_176/variant_176.json
18:29:40.322 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:29:40.322 INFO  ExecHelper - Result: 127
18:29:40.322 INFO  CustomFileJudge - Custom file judge result: 127
18:29:40.322 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:29:40.322 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/cezanne_radeon_vega/syn_memory_converge_atomic/variant_176.json interestingness_test --output reduction_results/cezanne_radeon_vega/syn_memory_converge_atomic/variant_176 /opt/reduce/cezanne_radeon_vega/syn_memory_converge_atomic/variant_176.comp
