18:43:05.456 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:43:05.557 INFO  ExecHelper - Result: 0
18:43:06.268 INFO  ReductionDriver - Starting reduction for variant_898
18:43:06.289 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_subgroup_op_release/variant_898.comp reduction_results/cezanne_radeon_vega/syn_subgroup_op_release/variant_898/variant_898.json
18:43:06.291 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:43:06.291 INFO  ExecHelper - Result: 127
18:43:06.291 INFO  CustomFileJudge - Custom file judge result: 127
18:43:06.291 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:43:06.302 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_subgroup_op_release/variant_898.comp reduction_results/cezanne_radeon_vega/syn_subgroup_op_release/variant_898/variant_898.json
18:43:06.304 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:43:06.304 INFO  ExecHelper - Result: 127
18:43:06.304 INFO  CustomFileJudge - Custom file judge result: 127
18:43:06.304 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:43:06.319 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_subgroup_op_release/variant_898.comp reduction_results/cezanne_radeon_vega/syn_subgroup_op_release/variant_898/variant_898.json
18:43:06.321 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:43:06.321 INFO  ExecHelper - Result: 127
18:43:06.321 INFO  CustomFileJudge - Custom file judge result: 127
18:43:06.321 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:43:06.337 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_subgroup_op_release/variant_898.comp reduction_results/cezanne_radeon_vega/syn_subgroup_op_release/variant_898/variant_898.json
18:43:06.338 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:43:06.338 INFO  ExecHelper - Result: 127
18:43:06.338 INFO  CustomFileJudge - Custom file judge result: 127
18:43:06.338 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:43:06.345 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_subgroup_op_release/variant_898.comp reduction_results/cezanne_radeon_vega/syn_subgroup_op_release/variant_898/variant_898.json
18:43:06.346 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:43:06.346 INFO  ExecHelper - Result: 127
18:43:06.346 INFO  CustomFileJudge - Custom file judge result: 127
18:43:06.346 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:43:06.346 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/cezanne_radeon_vega/syn_subgroup_op_release/variant_898.json interestingness_test --output reduction_results/cezanne_radeon_vega/syn_subgroup_op_release/variant_898 /opt/reduce/cezanne_radeon_vega/syn_subgroup_op_release/variant_898.comp
