18:45:29.621 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:45:29.697 INFO  ExecHelper - Result: 0
18:45:30.234 INFO  ReductionDriver - Starting reduction for variant_805
18:45:30.255 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_relax/variant_805.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_relax/variant_805/variant_805.json
18:45:30.257 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:45:30.257 INFO  ExecHelper - Result: 127
18:45:30.257 INFO  CustomFileJudge - Custom file judge result: 127
18:45:30.257 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:45:30.265 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_relax/variant_805.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_relax/variant_805/variant_805.json
18:45:30.266 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:45:30.266 INFO  ExecHelper - Result: 127
18:45:30.266 INFO  CustomFileJudge - Custom file judge result: 127
18:45:30.266 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:45:30.274 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_relax/variant_805.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_relax/variant_805/variant_805.json
18:45:30.276 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:45:30.276 INFO  ExecHelper - Result: 127
18:45:30.276 INFO  CustomFileJudge - Custom file judge result: 127
18:45:30.276 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:45:30.285 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_relax/variant_805.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_relax/variant_805/variant_805.json
18:45:30.286 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:45:30.286 INFO  ExecHelper - Result: 127
18:45:30.286 INFO  CustomFileJudge - Custom file judge result: 127
18:45:30.286 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:45:30.291 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_relax/variant_805.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_relax/variant_805/variant_805.json
18:45:30.292 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:45:30.293 INFO  ExecHelper - Result: 127
18:45:30.293 INFO  CustomFileJudge - Custom file judge result: 127
18:45:30.293 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:45:30.293 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_relax/variant_805.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_branch_syn_relax/variant_805 /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_relax/variant_805.comp
