19:22:20.318 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:22:20.368 INFO  ExecHelper - Result: 0
19:22:20.430 INFO  ReductionDriver - Starting reduction for variant_685
19:22:20.434 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op_release/variant_685.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op_release/variant_685/variant_685.json
19:22:20.436 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:22:20.436 INFO  ExecHelper - Result: 127
19:22:20.437 INFO  CustomFileJudge - Custom file judge result: 127
19:22:20.437 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:22:20.437 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op_release/variant_685.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op_release/variant_685/variant_685.json
19:22:20.438 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:22:20.438 INFO  ExecHelper - Result: 127
19:22:20.438 INFO  CustomFileJudge - Custom file judge result: 127
19:22:20.439 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:22:20.439 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op_release/variant_685.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op_release/variant_685/variant_685.json
19:22:20.440 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:22:20.440 INFO  ExecHelper - Result: 127
19:22:20.441 INFO  CustomFileJudge - Custom file judge result: 127
19:22:20.441 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:22:20.441 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op_release/variant_685.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op_release/variant_685/variant_685.json
19:22:20.442 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:22:20.443 INFO  ExecHelper - Result: 127
19:22:20.443 INFO  CustomFileJudge - Custom file judge result: 127
19:22:20.443 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:22:20.443 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op_release/variant_685.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op_release/variant_685/variant_685.json
19:22:20.444 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:22:20.445 INFO  ExecHelper - Result: 127
19:22:20.445 INFO  CustomFileJudge - Custom file judge result: 127
19:22:20.445 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:22:20.445 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op_release/variant_685.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_subgroup_op_release/variant_685 /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op_release/variant_685.comp
