19:25:11.900 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:25:12.042 INFO  ExecHelper - Result: 0
19:25:12.662 INFO  ReductionDriver - Starting reduction for variant_728
19:25:12.675 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_lock_step/variant_728.comp reduction_results/rtx_4070/syn_lock_step/variant_728/variant_728.json
19:25:12.677 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:25:12.677 INFO  ExecHelper - Result: 127
19:25:12.677 INFO  CustomFileJudge - Custom file judge result: 127
19:25:12.677 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:25:12.681 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_lock_step/variant_728.comp reduction_results/rtx_4070/syn_lock_step/variant_728/variant_728.json
19:25:12.683 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:25:12.683 INFO  ExecHelper - Result: 127
19:25:12.683 INFO  CustomFileJudge - Custom file judge result: 127
19:25:12.683 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:25:12.687 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_lock_step/variant_728.comp reduction_results/rtx_4070/syn_lock_step/variant_728/variant_728.json
19:25:12.688 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:25:12.688 INFO  ExecHelper - Result: 127
19:25:12.688 INFO  CustomFileJudge - Custom file judge result: 127
19:25:12.688 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:25:12.692 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_lock_step/variant_728.comp reduction_results/rtx_4070/syn_lock_step/variant_728/variant_728.json
19:25:12.693 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:25:12.693 INFO  ExecHelper - Result: 127
19:25:12.693 INFO  CustomFileJudge - Custom file judge result: 127
19:25:12.693 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:25:12.697 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_lock_step/variant_728.comp reduction_results/rtx_4070/syn_lock_step/variant_728/variant_728.json
19:25:12.698 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:25:12.698 INFO  ExecHelper - Result: 127
19:25:12.698 INFO  CustomFileJudge - Custom file judge result: 127
19:25:12.698 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:25:12.698 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/rtx_4070/syn_lock_step/variant_728.json interestingness_test --output reduction_results/rtx_4070/syn_lock_step/variant_728 /opt/reduce/rtx_4070/syn_lock_step/variant_728.comp
