19:18:58.593 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:18:58.646 INFO  ExecHelper - Result: 0
19:18:58.702 INFO  ReductionDriver - Starting reduction for variant_042
19:18:58.707 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_042.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_042/variant_042.json
19:18:58.708 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:18:58.709 INFO  ExecHelper - Result: 127
19:18:58.709 INFO  CustomFileJudge - Custom file judge result: 127
19:18:58.709 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:18:58.709 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_042.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_042/variant_042.json
19:18:58.710 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:18:58.711 INFO  ExecHelper - Result: 127
19:18:58.711 INFO  CustomFileJudge - Custom file judge result: 127
19:18:58.711 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:18:58.711 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_042.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_042/variant_042.json
19:18:58.712 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:18:58.713 INFO  ExecHelper - Result: 127
19:18:58.713 INFO  CustomFileJudge - Custom file judge result: 127
19:18:58.713 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:18:58.713 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_042.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_042/variant_042.json
19:18:58.714 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:18:58.715 INFO  ExecHelper - Result: 127
19:18:58.715 INFO  CustomFileJudge - Custom file judge result: 127
19:18:58.715 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:18:58.715 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_042.comp reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_042/variant_042.json
19:18:58.716 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:18:58.717 INFO  ExecHelper - Result: 127
19:18:58.717 INFO  CustomFileJudge - Custom file judge result: 127
19:18:58.717 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:18:58.717 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_042.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_subgroup_op/variant_042 /opt/reduce/intel_iris_xe_graphics/syn_subgroup_op/variant_042.comp
