18:49:36.929 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:49:36.982 INFO  ExecHelper - Result: 0
18:49:37.045 INFO  ReductionDriver - Starting reduction for variant_633
18:49:37.051 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step_release/variant_633.comp reduction_results/intel_iris_xe_graphics/syn_lock_step_release/variant_633/variant_633.json
18:49:37.052 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:49:37.053 INFO  ExecHelper - Result: 127
18:49:37.053 INFO  CustomFileJudge - Custom file judge result: 127
18:49:37.053 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:49:37.053 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step_release/variant_633.comp reduction_results/intel_iris_xe_graphics/syn_lock_step_release/variant_633/variant_633.json
18:49:37.055 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:49:37.055 INFO  ExecHelper - Result: 127
18:49:37.055 INFO  CustomFileJudge - Custom file judge result: 127
18:49:37.055 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:49:37.056 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step_release/variant_633.comp reduction_results/intel_iris_xe_graphics/syn_lock_step_release/variant_633/variant_633.json
18:49:37.057 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:49:37.057 INFO  ExecHelper - Result: 127
18:49:37.057 INFO  CustomFileJudge - Custom file judge result: 127
18:49:37.057 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:49:37.058 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step_release/variant_633.comp reduction_results/intel_iris_xe_graphics/syn_lock_step_release/variant_633/variant_633.json
18:49:37.059 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:49:37.059 INFO  ExecHelper - Result: 127
18:49:37.059 INFO  CustomFileJudge - Custom file judge result: 127
18:49:37.059 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:49:37.060 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_lock_step_release/variant_633.comp reduction_results/intel_iris_xe_graphics/syn_lock_step_release/variant_633/variant_633.json
18:49:37.061 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:49:37.061 INFO  ExecHelper - Result: 127
18:49:37.061 INFO  CustomFileJudge - Custom file judge result: 127
18:49:37.061 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:49:37.061 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_lock_step_release/variant_633.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_lock_step_release/variant_633 /opt/reduce/intel_iris_xe_graphics/syn_lock_step_release/variant_633.comp
