18:26:41.746 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:26:41.794 INFO  ExecHelper - Result: 0
18:26:41.853 INFO  ReductionDriver - Starting reduction for variant_963
18:26:41.858 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge/variant_963.comp reduction_results/cezanne_radeon_vega/syn_memory_converge/variant_963/variant_963.json
18:26:41.859 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:26:41.860 INFO  ExecHelper - Result: 127
18:26:41.860 INFO  CustomFileJudge - Custom file judge result: 127
18:26:41.860 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:26:41.862 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge/variant_963.comp reduction_results/cezanne_radeon_vega/syn_memory_converge/variant_963/variant_963.json
18:26:41.863 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:26:41.863 INFO  ExecHelper - Result: 127
18:26:41.863 INFO  CustomFileJudge - Custom file judge result: 127
18:26:41.863 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:26:41.864 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge/variant_963.comp reduction_results/cezanne_radeon_vega/syn_memory_converge/variant_963/variant_963.json
18:26:41.865 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:26:41.865 INFO  ExecHelper - Result: 127
18:26:41.865 INFO  CustomFileJudge - Custom file judge result: 127
18:26:41.865 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:26:41.866 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge/variant_963.comp reduction_results/cezanne_radeon_vega/syn_memory_converge/variant_963/variant_963.json
18:26:41.867 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:26:41.867 INFO  ExecHelper - Result: 127
18:26:41.867 INFO  CustomFileJudge - Custom file judge result: 127
18:26:41.867 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:26:41.868 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge/variant_963.comp reduction_results/cezanne_radeon_vega/syn_memory_converge/variant_963/variant_963.json
18:26:41.869 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:26:41.869 INFO  ExecHelper - Result: 127
18:26:41.869 INFO  CustomFileJudge - Custom file judge result: 127
18:26:41.869 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:26:41.869 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/cezanne_radeon_vega/syn_memory_converge/variant_963.json interestingness_test --output reduction_results/cezanne_radeon_vega/syn_memory_converge/variant_963 /opt/reduce/cezanne_radeon_vega/syn_memory_converge/variant_963.comp
