19:49:34.240 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:49:34.295 INFO  ExecHelper - Result: 0
19:49:35.041 INFO  ReductionDriver - Starting reduction for variant_642
19:49:35.131 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge_atomic/variant_642.comp reduction_results/rtx_4070/syn_memory_converge_atomic/variant_642/variant_642.json
19:49:35.133 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:49:35.133 INFO  ExecHelper - Result: 127
19:49:35.133 INFO  CustomFileJudge - Custom file judge result: 127
19:49:35.133 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:49:35.209 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge_atomic/variant_642.comp reduction_results/rtx_4070/syn_memory_converge_atomic/variant_642/variant_642.json
19:49:35.211 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:49:35.211 INFO  ExecHelper - Result: 127
19:49:35.211 INFO  CustomFileJudge - Custom file judge result: 127
19:49:35.211 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:49:35.284 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge_atomic/variant_642.comp reduction_results/rtx_4070/syn_memory_converge_atomic/variant_642/variant_642.json
19:49:35.286 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:49:35.286 INFO  ExecHelper - Result: 127
19:49:35.286 INFO  CustomFileJudge - Custom file judge result: 127
19:49:35.286 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:49:35.357 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge_atomic/variant_642.comp reduction_results/rtx_4070/syn_memory_converge_atomic/variant_642/variant_642.json
19:49:35.358 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:49:35.359 INFO  ExecHelper - Result: 127
19:49:35.359 INFO  CustomFileJudge - Custom file judge result: 127
19:49:35.359 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:49:35.429 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge_atomic/variant_642.comp reduction_results/rtx_4070/syn_memory_converge_atomic/variant_642/variant_642.json
19:49:35.431 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:49:35.431 INFO  ExecHelper - Result: 127
19:49:35.431 INFO  CustomFileJudge - Custom file judge result: 127
19:49:35.431 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:49:35.431 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/rtx_4070/syn_memory_converge_atomic/variant_642.json interestingness_test --output reduction_results/rtx_4070/syn_memory_converge_atomic/variant_642 /opt/reduce/rtx_4070/syn_memory_converge_atomic/variant_642.comp
