19:06:25.840 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:06:25.886 INFO  ExecHelper - Result: 0
19:06:25.947 INFO  ReductionDriver - Starting reduction for variant_162
19:06:25.951 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_162.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_162/variant_162.json
19:06:25.953 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:06:25.954 INFO  ExecHelper - Result: 127
19:06:25.954 INFO  CustomFileJudge - Custom file judge result: 127
19:06:25.954 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:06:25.954 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_162.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_162/variant_162.json
19:06:25.955 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:06:25.956 INFO  ExecHelper - Result: 127
19:06:25.956 INFO  CustomFileJudge - Custom file judge result: 127
19:06:25.956 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:06:25.956 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_162.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_162/variant_162.json
19:06:25.957 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:06:25.958 INFO  ExecHelper - Result: 127
19:06:25.958 INFO  CustomFileJudge - Custom file judge result: 127
19:06:25.958 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:06:25.958 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_162.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_162/variant_162.json
19:06:25.959 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:06:25.960 INFO  ExecHelper - Result: 127
19:06:25.960 INFO  CustomFileJudge - Custom file judge result: 127
19:06:25.960 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:06:25.960 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_162.comp reduction_results/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_162/variant_162.json
19:06:25.961 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:06:25.962 INFO  ExecHelper - Result: 127
19:06:25.962 INFO  CustomFileJudge - Custom file judge result: 127
19:06:25.962 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:06:25.962 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_162.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_162 /opt/reduce/intel_iris_xe_graphics/syn_memory_converge_atomic/variant_162.comp
