19:23:20.948 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:23:21.100 INFO  ExecHelper - Result: 0
19:23:21.744 INFO  ReductionDriver - Starting reduction for variant_621
19:23:21.758 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn/variant_621.comp reduction_results/rtx_4070/syn_branch_syn/variant_621/variant_621.json
19:23:21.760 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:23:21.760 INFO  ExecHelper - Result: 127
19:23:21.760 INFO  CustomFileJudge - Custom file judge result: 127
19:23:21.760 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:23:21.765 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn/variant_621.comp reduction_results/rtx_4070/syn_branch_syn/variant_621/variant_621.json
19:23:21.766 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:23:21.766 INFO  ExecHelper - Result: 127
19:23:21.766 INFO  CustomFileJudge - Custom file judge result: 127
19:23:21.766 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:23:21.771 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn/variant_621.comp reduction_results/rtx_4070/syn_branch_syn/variant_621/variant_621.json
19:23:21.772 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:23:21.772 INFO  ExecHelper - Result: 127
19:23:21.772 INFO  CustomFileJudge - Custom file judge result: 127
19:23:21.772 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:23:21.776 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn/variant_621.comp reduction_results/rtx_4070/syn_branch_syn/variant_621/variant_621.json
19:23:21.778 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:23:21.778 INFO  ExecHelper - Result: 127
19:23:21.778 INFO  CustomFileJudge - Custom file judge result: 127
19:23:21.778 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:23:21.786 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn/variant_621.comp reduction_results/rtx_4070/syn_branch_syn/variant_621/variant_621.json
19:23:21.787 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:23:21.787 INFO  ExecHelper - Result: 127
19:23:21.787 INFO  CustomFileJudge - Custom file judge result: 127
19:23:21.787 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:23:21.787 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/rtx_4070/syn_branch_syn/variant_621.json interestingness_test --output reduction_results/rtx_4070/syn_branch_syn/variant_621 /opt/reduce/rtx_4070/syn_branch_syn/variant_621.comp
