18:27:23.270 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:27:23.317 INFO  ExecHelper - Result: 0
18:27:23.375 INFO  ReductionDriver - Starting reduction for variant_011
18:27:23.380 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge_atomic/variant_011.comp reduction_results/cezanne_radeon_vega/syn_memory_converge_atomic/variant_011/variant_011.json
18:27:23.382 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:27:23.382 INFO  ExecHelper - Result: 127
18:27:23.382 INFO  CustomFileJudge - Custom file judge result: 127
18:27:23.382 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:27:23.383 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge_atomic/variant_011.comp reduction_results/cezanne_radeon_vega/syn_memory_converge_atomic/variant_011/variant_011.json
18:27:23.384 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:27:23.385 INFO  ExecHelper - Result: 127
18:27:23.385 INFO  CustomFileJudge - Custom file judge result: 127
18:27:23.385 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:27:23.385 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge_atomic/variant_011.comp reduction_results/cezanne_radeon_vega/syn_memory_converge_atomic/variant_011/variant_011.json
18:27:23.386 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:27:23.387 INFO  ExecHelper - Result: 127
18:27:23.387 INFO  CustomFileJudge - Custom file judge result: 127
18:27:23.387 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:27:23.387 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge_atomic/variant_011.comp reduction_results/cezanne_radeon_vega/syn_memory_converge_atomic/variant_011/variant_011.json
18:27:23.388 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:27:23.389 INFO  ExecHelper - Result: 127
18:27:23.389 INFO  CustomFileJudge - Custom file judge result: 127
18:27:23.389 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:27:23.389 INFO  ExecHelper - interestingness_test /opt/reduce/cezanne_radeon_vega/syn_memory_converge_atomic/variant_011.comp reduction_results/cezanne_radeon_vega/syn_memory_converge_atomic/variant_011/variant_011.json
18:27:23.390 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:27:23.391 INFO  ExecHelper - Result: 127
18:27:23.391 INFO  CustomFileJudge - Custom file judge result: 127
18:27:23.391 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:27:23.391 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/cezanne_radeon_vega/syn_memory_converge_atomic/variant_011.json interestingness_test --output reduction_results/cezanne_radeon_vega/syn_memory_converge_atomic/variant_011 /opt/reduce/cezanne_radeon_vega/syn_memory_converge_atomic/variant_011.comp
