18:46:29.069 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
18:46:29.125 INFO  ExecHelper - Result: 0
18:46:29.513 INFO  ReductionDriver - Starting reduction for variant_692
18:46:29.634 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_release/variant_692.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_release/variant_692/variant_692.json
18:46:29.637 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:46:29.637 INFO  ExecHelper - Result: 127
18:46:29.637 INFO  CustomFileJudge - Custom file judge result: 127
18:46:29.637 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
18:46:29.732 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_release/variant_692.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_release/variant_692/variant_692.json
18:46:29.733 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:46:29.734 INFO  ExecHelper - Result: 127
18:46:29.734 INFO  CustomFileJudge - Custom file judge result: 127
18:46:29.734 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
18:46:29.827 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_release/variant_692.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_release/variant_692/variant_692.json
18:46:29.829 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:46:29.829 INFO  ExecHelper - Result: 127
18:46:29.829 INFO  CustomFileJudge - Custom file judge result: 127
18:46:29.829 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
18:46:29.919 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_release/variant_692.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_release/variant_692/variant_692.json
18:46:29.921 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:46:29.921 INFO  ExecHelper - Result: 127
18:46:29.921 INFO  CustomFileJudge - Custom file judge result: 127
18:46:29.921 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
18:46:30.018 INFO  ExecHelper - interestingness_test /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_release/variant_692.comp reduction_results/intel_iris_xe_graphics/syn_branch_syn_release/variant_692/variant_692.json
18:46:30.020 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
18:46:30.020 INFO  ExecHelper - Result: 127
18:46:30.020 INFO  CustomFileJudge - Custom file judge result: 127
18:46:30.020 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
18:46:30.020 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_release/variant_692.json interestingness_test --output reduction_results/intel_iris_xe_graphics/syn_branch_syn_release/variant_692 /opt/reduce/intel_iris_xe_graphics/syn_branch_syn_release/variant_692.comp
