19:23:54.686 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:23:54.813 INFO  ExecHelper - Result: 0
19:23:55.263 INFO  ReductionDriver - Starting reduction for variant_419
19:23:55.277 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_relax/variant_419.comp reduction_results/rtx_4070/syn_branch_syn_relax/variant_419/variant_419.json
19:23:55.279 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:23:55.279 INFO  ExecHelper - Result: 127
19:23:55.279 INFO  CustomFileJudge - Custom file judge result: 127
19:23:55.279 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:23:55.284 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_relax/variant_419.comp reduction_results/rtx_4070/syn_branch_syn_relax/variant_419/variant_419.json
19:23:55.285 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:23:55.285 INFO  ExecHelper - Result: 127
19:23:55.285 INFO  CustomFileJudge - Custom file judge result: 127
19:23:55.285 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:23:55.290 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_relax/variant_419.comp reduction_results/rtx_4070/syn_branch_syn_relax/variant_419/variant_419.json
19:23:55.291 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:23:55.291 INFO  ExecHelper - Result: 127
19:23:55.291 INFO  CustomFileJudge - Custom file judge result: 127
19:23:55.291 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:23:55.296 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_relax/variant_419.comp reduction_results/rtx_4070/syn_branch_syn_relax/variant_419/variant_419.json
19:23:55.297 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:23:55.297 INFO  ExecHelper - Result: 127
19:23:55.297 INFO  CustomFileJudge - Custom file judge result: 127
19:23:55.297 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:23:55.303 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_branch_syn_relax/variant_419.comp reduction_results/rtx_4070/syn_branch_syn_relax/variant_419/variant_419.json
19:23:55.305 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:23:55.305 INFO  ExecHelper - Result: 127
19:23:55.305 INFO  CustomFileJudge - Custom file judge result: 127
19:23:55.305 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:23:55.305 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/rtx_4070/syn_branch_syn_relax/variant_419.json interestingness_test --output reduction_results/rtx_4070/syn_branch_syn_relax/variant_419 /opt/reduce/rtx_4070/syn_branch_syn_relax/variant_419.comp
